239,Chorizo and Manchego Cheese Quesadillas,justcallmetoni,25M,5M,30M,2006-05-15,"Rumor has it that the second Zaar World Tour is starting soon and I'm quickly trying to post recipes in preparation for the next international eat-a-thon (Hee hee). Not sure if you would consider this more Spanish or Mexican.  For those not familiar, Manchego cheese is a golden sheep's milk cheese native to Spain which comes in three forms based on aging.  For this recipe, the two younger varieties would work best.  Be sure to use a cured (not fresh) chorizo. You can make these using full sized tortillas or on tiny ones for a delicious appetizer. (10/18: I have updated the directions to make this a bit clearer.)","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/80/53/pic1jaVR9.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/80/53/picwZHoWe.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/80/53/picqZy3xT.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/80/53/picfHvTOS.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/80/53/picBt8tJl.jpg""
}","{""1"", ""1"", ""10"", ""12"", ""10"", ""1""}","{""olive oil"", ""red onion"", ""chorizo sausage"", ""manchego cheese"", ""flour tortillas"", ""olive oil""}",4.5,7,5,"{""To prepare the onions, lightly brush them with the teaspoon of olive oil.  Cook on a grill pan or indoor grill for one or two minutes until the onions have started getting a little soft and have a few grill marks. Remove from grill and break slices into rings."", ""To prepare the chorizo, place a skillet over medium high heat until hot, not smoking.  Add the chorizo and cook about 1 minute on each side.  Drain the sausage on a paper towel to remove the excess grease."", ""To assemble the quesadilla, start the tortilla that will become the bottom.   Top  with a tenth of the cheese.  Sprinkle with 1/5 of the onions, then the sausage.  Cover that with another tenth of the  cheese and top with another tortilla."", 
""Repeat step 3 with the next 8 tortilla to assemble a total of 5 quesadillas."", ""To cook the quesadillas, heat a non-stick skillet over medium heat.  Brush lightly with some of the tablespoon of olive oil.  Place quesadilla in the pan and cook for 2 or three minutes until bottom tortilla is browned and the cheese on bottom has melted and begun to dribble. Flip the quesadilla and continue to cook an additional 2 or three minutes."", ""Remove quesadilla to plate, cover with clean cloth and place in oven while preparing the others.  Before serving cut in halves or quarters.""
}"
240,"Tuna, Broccoli and Pasta Bake",wanderlust,40M,20M,1H,2006-05-15,"a wholesome comforting food, which can be served hot during the winter and cooler in the summer as a creamy salad-type dish if you like!  You can also add sweetcorn, peas, carrots and most other vegetables to it!",{NA},"{""200"", ""150"", ""300"", ""50"", ""50"", ""1"", ""75"", ""1"", NA, ""25""}","{""pasta"", ""broccoli"", ""tuna in brine"", ""margarine"", ""whole wheat flour"", ""1% low-fat milk"", ""cheddar cheese"", ""English mustard"", ""fresh ground black pepper""}",0,0,4,"{""Preheat oven to 200C/400F/ gas mark 6."", ""Cook the pasta in boiling water for 5 minutes, add the broccoli and cook for another 4-5 minutes until just tender. Drain."", ""Flake tuna into an ovenproof dish."", ""Blend margarine, flour and milk, bring to boil, stirring constantly until sauce thickens."", ""Simmer for 2-3 minutes, remove from heat and add half the cheese, mustard powder, and pepper to taste."", ""Spoon pasta and broccoli over the time and cover with the sauce."", ""Mix breadcrumbs with the remaining cheese and sprinkle over the top."", 
""Bake for about 25 minutes until golden and crisp.""}"
241,Buddy's Meatballs,Janeydoe,40M,30M,1H10M,2006-05-15,Buddy's is a famous pizza place in Detroit.  They are known for their deep dish pizza.  Their meatballs are delicious; they serve them as an appetizer in marinara sauce with lots of melted cheese on top.,{NA},"{""1"", ""1/2"", ""1/2"", ""1"", ""1"", ""1"", ""1/2"", ""1/4"", ""3"", ""1/4"", ""1""}","{""ground beef"", ""salt"", ""egg"", ""garlic clove"", ""onion"", ""celery"", ""milk"", ""parsley""}",0,0,0,"{""Chop and fry celery, onion and parsley together in oil."", ""Mix together beef, veal, salt, egg, garlic and soaked bread.  Add fried onion, celery, parsley mix."", ""Roll 2 oz. balls and brown in a hot skillet then bake at 375�F for 1/2 hours.""}"
242,Garlic-Parmesan Chicken Wing Appetizer,CarrieSeptember,45M,15M,1H,2006-05-15,"If you love GARLIC these are for you, they pack a punch but man is it good! I had these at a hot wing bar and they were the most delicious wings I had ever had. The problem was trying to recreate them. I still haven't been able to make them exactly the same way but these are pretty close. If you are looking for something a little different than the traditional hot wings make a batch of these and I bet you they will go just as quickly!",{NA},"{""30"", ""3"", ""1"", ""2"", ""1 1/2"", ""1/2"", ""1""}","{""chicken wings"", ""garlic"", ""olive oil"", ""Tabasco sauce"", ""parmesan cheese"", ""black pepper""}",5,4,0,"{""Boil the wings for approximately a half hour to cook off all the fat."", ""Drain in a colander and rinse off any remaining fat particles."", ""In a food processor, combine the 3 heads of garlic, olive oil and Tabasco sauce."", ""Puree until smooth."", ""In a dish combine the cheese, breadcrumbs and pepper."", ""Mix well."", ""Dunk the cooked wings into the garlic puree and then immediately into the dry mixture to coat."", ""Place in a shallow baking dish."", ""Repeat until all wings are coated."", ""Bake in 425 degree oven for 35 minutes. This will make them crunchy and brown."", 
""Check them at approximately 25 minutes, depending on the size of the wings they may already be done and you don't want the breading to burn."", ""Remember, they are already cooked since they were boiled first so once the crust is browned they can be taken out."", ""Every oven varies as does the chicken size so watch them carefully."", ""Once they burn they don't taste the same. Enjoy!"", ""These will keep overnight if you want to make them a day ahead. I bread them and then put them in the fridge. This way all I need to do is pop them in the oven once my guests arrive. They take approximately 45 minutes if I make them this way, but check them at 30 minutes again to be safe.""
}"
243,My Potato Wraps,kate09,20M,15M,35M,2006-05-15,You can eat the potatoes by themselves or wrap it in . I made it for brunch but I think its good for any meal as a side or appetizer.,{NA},"{""1"", ""2"", ""1/2"", ""1"", ""1"", ""1"", ""2"", ""1/4"", ""1/4"", ""1"", ""6"", ""6""}","{""radishes"", ""onion"", ""carrot"", ""mushroom"", ""egg"", ""fat free sour cream"", ""salt"", ""pepper"", ""American cheese"", ""lettuce leaves""}",0,0,6,"{""Heat a toaster oven {or conventional if you don't have a toaster oven} to 375*F."", ""Chop up potato, radishes, onion, carrot, and mushroom in a food processor."", ""Put into frying pan and fry. Add about 1/2 cup of water so that it doesnt stick and cooks through."", ""Meanwhile, beat the egg, add salt, pepper and sour cream in a medium-sized bowl."", ""After about 5 minutes of frying add the stuff in the frying pan to the bowl. Mix together thoroughly."", ""Spread out the mixture on a baking sheet and put into oven. Cook for about 10 minutes."", 
""Meanwhile chop up or shred cheese into small pieces."", ""Put cheese on top of the potatos and veggies in the toaster oven and bake another 10 minutes."", ""Take it out of the oven mix together. It will still be sticky."", ""Either serve just like that as a side or take 6 slices of the lunch meat or lettuce and heat up on a frying pan."", ""Lay them on a plate and divide the vegetables evenly into 6 balls."", ""Wrap, eggroll style."", ""Serve cold or warm, I think warm tastes better.""}"
244,Strawberry Sorbet,chia2160,NA,15M,15M,2006-05-15,Make and share this Strawberry Sorbet recipe from Food.com.,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/80/58/picB9v9ZI.jpg""}","{""2"", ""3/4"", ""3/4"", ""3""}","{""strawberries"", ""water"", ""sugar"", ""lemon juice"", ""kirsch""}",5,1,0,"{""Rinse, dry and hull the strawberries."", ""Puree them with the water and sugar. Taste and adjust the flavor with a few drops of lemon or kirsch if needed. Freeze according to the instructions for your ice cream maker.""}"
245,Strawberries Romanoff,Janeydoe,NA,30M,30M,2006-05-15,"Classic Dessert.  The whipped cream and egg white topping is best when made shortly before serving.  If you make it several hours ahead, stir it before spponing atop berries.",{NA},"{""1"", ""1/4"", ""2"", ""1"", ""1/2"", ""1"", ""1"", ""1"", ""1/2""}","{""fresh strawberries"", ""sugar"", ""vanilla"", ""salt"", ""cream of tartar"", ""sugar""}",0,0,6,"{""Wash and huoll strawberries; reserve 6 berries for garnish.  Slice remaining berries; sprinkle with liquer and 2 T sugar.  Chill thouroughly."", ""Beat egg white with vanilla, salt and cream of tartar to soft peaks; add 1 T sugar and continue beating untill stiff peaks form."", ""Beat whipping cream until soft peaks form and fold into egg white mixture.  Spoon berries into dessert dishes or small bowls; top each serving with whiped cream mixture and garnish with a whole berry.""}"
246,Wild Mushroom Ravioli,KelBel,15M,35M,50M,2006-05-15,"This recipe for homemade ravioli has a yummy twist.  Instead of pasta, the creamy mushroom filling is served inside wonton wrappers.  From Taste of Home's Light&amp; Tasty.",{NA},"{""1"", ""1/2"", ""1/4"", ""1 1/2"", ""3"", ""2"", ""1/4"", ""1/4"", ""32"", ""2"", ""2"", ""1"", ""2"", ""2""}","{""water"", ""dried porcini mushrooms"", ""onion"", ""shiitake mushrooms"", ""butter"", ""reduced-fat cream cheese"", ""salt"", ""pepper"", ""wonton wrappers"", ""white button mushrooms"", ""garlic cloves"", ""parmesan cheese"", ""parsley""}",5,1,4,"{""In small saucepan, combine water and porcini mushrooms.  Bring to boil.  Remove from heat; let stand for 30 minutes.  Drain, reserving liquid.  Finely chop mushrooms; set aside."", ""In small non-stick skillet, saute onion and shiitake mushrooms in 2 teaspoons butter until tender.  Add porcini mushrooms and 1/4 cup soaking liquid.  Bring to a boil.  Reduce heat; simmer uncovered for 3-5 minutes or until liquid is evaporated.  Remove from heat.  Stir in cream cheese. salt and pepper.  Cool to room temperature."", 
""Make sauce:  In a samall saucepan, saute button mushrooms and garlic in remaining butter.  Add marinara sauce and simmer."", ""Spoon 2 teaspoons of mixture in center of wonton wrapper.  Moisten edges with water, all the way to the filling.  Top with another wonton wrapper, pressing down around filling to seal.  Crimp with fork or pastry wheel.  Repeat with remaining filling and wrappers."", ""Bring a large pot of water to a boil.  Add ravioli.  Reduce heat to gentle simmer and cook 1-2 minutes until ravioli float to the top and are tender."", 
""Top with pasta sauce, parmesan and parsley.""}"
247,Mediterranean Pork With Orzo,KelBel,20M,10M,30M,2006-05-15,"A complete meal in one.  A quick, easy meal for any day of the week.  Adapted from Taste of Home's Light&amp;Tasty.","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/80/61/picNVyTLG.jpg""}","{""1 1/2"", ""1"", ""2"", ""3"", ""1 1/4"", ""1/4"", ""6"", ""1"", ""1/2"", ""3/4""}","{""lemon pepper"", ""olive oil"", ""water"", ""orzo pasta"", ""salt"", ""fresh spinach"", ""grape tomatoes"", ""kalamata olive"", ""feta cheese""}",5,1,6,"{""Bring water and salt to boil.  Add orzo, cook 8 minutes."", ""While orzo is cooking, cut pork into 1 inch cubes.  Toss with lemon pepper.  Heat olive oil in skillet, saute pork until done, 8-10 minutes.  Turn down to low; add olives, spinach and tomatoes.  Cook 2 minutes until spinach is wilted."", ""Drain orzo, toss with pork mixture.  Top with feta.""}"
248,BBQ Beans,PanNan,1H,15M,1H15M,2006-05-15,"This delicious recipe can be prepared stove top, in the oven, on a BBQ grill, in the crock pot, or over the lowest part of a campfire.  The original recipe came from a Marlboro booklet called The Original Cook Like a Man Cookbook.  It also called for 2 cups smoked ham, chopped, and was a one-pot meal for camping.  We prefer it as a side dish without the ham, and make it on the stove or in the oven, too.  My son is the one who introduced me to it.  This recipe represents typical cowboy cuisine of the Southwestern U.S.","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/80/62/picfRIf2I.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/80/62/pic3FNhEg.jpg""}","{""1"", ""1"", ""1"", ""1/2"", ""16"", ""1"", ""1"", ""1"", ""1/2"", ""1/2"", ""2""}","{""pink beans"", ""kidney beans"", ""bacon"", ""ham"", ""green pepper"", ""onion"", ""brown sugar"", ""barbecue sauce"", ""garlic cloves""}",5,5,6,"{""Cook and chop bacon."", ""Combine all ingredients in a large Dutch oven {or crock pot if using that}.  Mix well."", ""Simmer on the stove, over a camp fire, in the oven {at 350�F}, in the crock pot, or on the grill {medium heat} until the vegetables are soft {at least an hour}."", ""You should stir often {unless you're cooking in the oven or crock pot}, to prevent sticking on the bottom of the Dutch oven.  Stir lightly, you don't want to mash the beans.""}"
249,Pancho Sauce,Janeydoe,NA,1H,1H,2006-05-15,"A tangy sauce that goes well with ground sirloin, cold shrimp or crab.  The original recipe was developed by Chef &quot;Pancho&quot; at the London Chop House in Detroit. Makes 1 1/2 quarts and can be stored in refrigerator for months.",{NA},"{""3"", ""1 3/4"", ""1/4"", ""1/4"", ""1/4"", ""3"", ""2"", ""10"", ""6"", ""1 1/2"", ""1/2"", NA}","{""ketchup"", ""chili sauce"", ""dry mustard"", ""horseradish"", ""lemon juice"", ""white vinegar"", ""Worcestershire sauce"", ""ginger"", ""mayonnaise""}",5,1,0,"{""Combine ketchup and chili sauce in sauce pan and simmer over medium heat for 45 minutes until reduced in volume, stirring occasionally."", ""Add remaining ingedients, except mayo and stir well.  Cook for 2 minutes."", ""Add mayo, salt and pepper to taste and stir well.  Remove mixture from heat and pour into jars.  Refrigerate until ready to use."", ""This sauce can be stored for several months in the refrigerator.""}"
250,Italy in a Dish,Mjhuntley25,1H,1H,2H,2006-05-15,Make and share this Italy in a Dish recipe from Food.com.,{NA},"{""1"", ""1"", ""1"", ""2"", ""1/2"", ""1"", ""1""}","{""hamburger"", ""spiral shaped pasta"", ""tomato sauce"", ""tomato paste"", ""onion"", ""oregano"", ""cheese""}",5,1,0,"{""Boil the noodles."", ""Cook the hamburger and onions on the stove until hamburger is cooked."", ""Cook the tomato sauce, tomato paste, and oregeno on the stove until the sauce is boiling a little and take it off fast."", ""Layer the Noodles, the hamburger, the sauce and the cheese, leave some cheese to put on top."", ""Find a little bit more oregeno and put it on top with the cheese."", ""Put it in the oven on 350 degrees for about 1 hour.""}"
